problem_idx,answer_unchanged,original_answer,perturbed_answer
4671,False,\frac{9}{10},\frac{3}{5}
4672,True,\begin{pmatrix} -4\\-3 \end{pmatrix},\begin{pmatrix} -4\\-3 \end{pmatrix}
4673,False,1,2
4674,False,\frac{35}{4},\frac{67}{4}
4675,True,4,4
4676,True,\frac{1}{3},\frac{1}{3}
4677,False,\begin{pmatrix} - 2 \\ -7 \\ 13 \end{pmatrix},\begin{pmatrix} -3 \\ -7 \\ 13 \end{pmatrix}
4678,False,6,9
4679,True,\frac{\sqrt{6}}{3},\frac{\sqrt{6}}{3}
4680,True,\text{(D)},\text{(D)}
4681,False,\frac{2}{3},\frac{5}{7}
4682,True,2,2
4683,True,3,3
4684,True,\frac{1}{8},\frac{1}{8}
4685,False,-2,-3
4686,False,\begin{pmatrix} 2 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 5 \\ 3 \\ 1 \end{pmatrix}
4687,False,17,13
4688,False,\begin{pmatrix} 11 \\ 44 \end{pmatrix},\begin{pmatrix} 16 \\ 44 \end{pmatrix}
4689,False,-1,i
4690,False,2004,2005
4691,False,"0,3a","0, -3a"
4692,False,\begin{pmatrix} 1 \\ 3 \end{pmatrix},\begin{pmatrix} -1 \\ -3 \end{pmatrix}
4693,False,"\left( -\infty, -\frac{6}{7} \right) \cup \left( -\frac{6}{7}, \infty \right)","\left( -\infty, -\frac{8}{7} \right) \cup \left( -\frac{8}{7}, \infty \right)"
4694,True,4,4
4695,False,15 \pi,\frac{500\pi}{27}
4696,False,"(1,2,3)","\left(\frac{11}{13}, \frac{24}{13}, \frac{35}{13}\right)"
4697,False,y = 2x + 3,y = -\frac{11}{2}x - \frac{15}{2}
4698,False,20,30
4699,False,192,\frac{3267}{16}
4700,False,2 \tan x,2 \sec x
4701,True,152,152
4702,True,59,59
4703,False,\frac{\sqrt{10}}{5},\frac{\sqrt{6}}{3}
4704,False,2 - \sqrt{3},2+\sqrt{3}
4705,False,\frac{75 \sqrt{3}}{67},\frac{147\sqrt{3}}{103}
4706,False,-4,-\frac{7}{2}
4707,False,\begin{pmatrix} 1 \\ 7 \end{pmatrix},\begin{pmatrix} 1 \\ 3 \end{pmatrix}
4708,False,\begin{pmatrix} -2 \\ 3 \\ 3 \end{pmatrix},\begin{pmatrix} -30/13 \\ 49/13 \\ 31/13 \end{pmatrix}
4709,False,2,6
4710,True,\pi,\pi
4711,False,\frac{250}{39},\frac{1331}{219}
4712,False,"\left( -\frac{5}{3}, \frac{2}{3}, \frac{19}{3} \right)","\left( -\frac{3}{2}, \frac{1}{2}, 6 \right)"
4713,False,y = -2x,y = -3x
4714,False,\begin{pmatrix} 3 \\ 3 \\ -3 \end{pmatrix},\begin{pmatrix} 4 \\ 3 \\ -3 \end{pmatrix}
4715,False,\frac{3 \sqrt{5}}{4},\frac{7}{4}
4716,False,\frac{\pi}{3},\frac{\pi}{6}
4717,False,\frac{21}{20},\frac{20}{21}
4718,False,"(4,5)","(4,6)"
4719,True,\text{(E)},\text{(E)}
4720,True,6,6
4721,False,2i,3i
4722,True,0,0
4723,False,\frac{\sqrt{3}}{4},\frac{\sqrt{3}}{2}
4724,False,\begin{pmatrix} 3 & 2 \\ 0 & -7 \end{pmatrix},\begin{pmatrix} 5 & 2 \\ 0 & -9 \end{pmatrix}
4725,False,\frac{5}{9},\frac{8}{25}
4726,True,0,0
4727,False,1 + \sqrt{2},\sqrt{2} - 1
4728,False,15,5
4729,False,11,7
4730,False,\frac{2 \sqrt{149}}{3},\frac{10\sqrt{5}}{3}
4731,False,\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},\begin{pmatrix} 3 \\ -2 \end{pmatrix}
4732,False,\begin{pmatrix} 1 & 2 \\ 6 & -1 \end{pmatrix},\begin{pmatrix} 2 & 2 \\ 6 & -1 \end{pmatrix}
4733,False,-3,0
4734,True,1,1
4735,True,1,1
4736,False,14,-10
4737,False,8x^3 - 6x - 1,8x^3 - 6x + 1
4738,False,\cos 13^\circ,\cos 9^\circ
4739,False,3 + \sqrt{6},9 + 6\sqrt{2}
4740,False,-20,-21
4741,False,7,6
4742,False,100 - 48 \sqrt{2},128 - 64\sqrt{2}
4743,False,-\frac{1}{16},-\frac{1}{36}
4744,False,"(15,-29)","(34,-50)"
4745,False,\pi,2\pi
4746,True,9,9
4747,False,3,5
4748,False,\text{(D)},\text{(B)}
4749,False,\frac{10}{3},4
4750,False,1,3
4751,True,120^\circ,120^\circ
4752,False,\begin{pmatrix} -6 \\ 6 \end{pmatrix},\begin{pmatrix} -5 \\ 6 \end{pmatrix}
4753,False,30^\circ,60^\circ
4754,False,"4^\circ, 20^\circ","4^\circ, 20^\circ, 28^\circ, 44^\circ"
4755,False,\frac{3}{4},\frac{7}{9}
4756,False,-x^3,-2x^3 - x
4757,False,2,18
4758,True,\text{(E)},\text{(E)}
4759,False,"-1,0,1","-2, 1"
4760,False,-5 + 3i,-6 + 3i
4761,False,\frac{8}{17},\frac{\sqrt{11}}{6}
4762,False,\sqrt{3},\frac{3\sqrt{3}}{4}
4763,False,\frac{3}{4},1
4764,False,18,27
4765,False,3 \sqrt{5},\frac{\sqrt{230}}{2}
4766,True,\frac{1}{3},\frac{1}{3}
4767,False,6,\frac{176}{31}
4768,False,110,75
4769,False,\frac{\sqrt{6}}{3},\frac{2\sqrt{6}}{3}
4770,False,6,7
4771,False,"\frac{3}{4}, -\frac{3}{4}","1, -1"
4772,False,\frac{1}{4},\frac{1}{2}
4773,False,"2, -1","2, -2, 0"
4774,False,\pi,\frac{\pi}{2}
4775,False,-\frac{1}{4},\frac{1}{4}
4776,False,"\left[ \frac{\pi^2}{8}, \frac{5 \pi^2}{4} \right]","\left[ \frac{\pi^2}{6}, \frac{9\pi^2}{4} \right]"
4777,False,"\left( -\frac{1}{4}, -2 \right)","\left( -1, -3 \right)"
4778,True,\sqrt{3},\sqrt{3}
4779,True,31,31
4780,False,\begin{pmatrix} 0 & 0 & 0 \\ 0 & 1 & 0 \\ 0 & 0 & 1 \end{pmatrix},\begin{pmatrix} 1 & 0 & 0 \\ 0 & 0 & 0 \\ 0 & 0 & 1 \end{pmatrix}
4781,False,-8 + 2i,-\frac{17}{2} + \left(2 - \frac{\sqrt{3}}{2}\right)i
4782,False,14,\sqrt{205}
4783,True,-59,-59
4784,False,22,25
4785,False,"\left( -\frac{1}{6}, \frac{1}{2} \right)","\left( -\frac{1}{7}, \frac{3}{7} \right)"
4786,False,\sqrt{2} - 1,\sqrt{2} + 1
4787,True,\frac{19}{21},\frac{19}{21}
4788,False,\begin{pmatrix} 3 & -3 \\ 4 & -2 \end{pmatrix},\begin{pmatrix} 2 & -3 \\ 3 & -2 \end{pmatrix}
4789,False,\begin{pmatrix} 1/\sqrt{2} & 1/\sqrt{2} \\ -1/\sqrt{2} & 1/\sqrt{2} \end{pmatrix},\begin{pmatrix} 1/2 & \sqrt{3}/2 \\ -\sqrt{3}/2 & 1/2 \end{pmatrix}
4790,False,"\left( -\frac{8}{3}, \frac{4}{3}, -\frac{1}{3} \right)","\left( -\frac{6\sqrt{14}}{7}, \frac{2\sqrt{14}}{7}, -\frac{3\sqrt{14}}{7} \right)"
4791,False,"70,110","70, 110, 430"
4792,False,\sqrt{5},"\frac{-3+\sqrt{113}}{4}, \frac{-3-\sqrt{113}}{4}"
4793,False,\begin{pmatrix} 1 & 2 \\ -3 & -5 \end{pmatrix},\begin{pmatrix} 2 & 1 \\ -1 & 0 \end{pmatrix}
4794,False,\sqrt{17},7
4795,False,-\frac{7}{24},-\frac{16}{63}
4796,False,"\left( \frac{3}{2}, -13 \right)","\left(\frac{3}{2}, -\frac{29}{2}\right)"
4797,False,"(1,3,3)","(1, 2, 3)"
4798,False,"0, \pi, 2 \pi","0, \pi, 2\pi, 3\pi"
4799,False,\begin{pmatrix} -2 \\ -2 \\ 1 \end{pmatrix},\begin{pmatrix} -22/9 \\ -22/9 \\ 11/9 \end{pmatrix}
4800,False,43,28
4801,False,\frac{56}{5},\frac{34}{3}
4802,False,"(-2,5,-1)","(-2, 5, -2)"
4803,False,\frac{3 \pi}{4},\frac{\pi}{4}
4804,False,-3,-6
4805,False,32R^2 - 3(a^2 + b^2 + c^2),32
4806,False,4,\sqrt{26}
4807,True,4,4
4808,False,2 \pi,\pi
4809,False,\begin{pmatrix} 12/13 \\ 5/13 \end{pmatrix},\begin{pmatrix} 4/5 \\ 3/5 \end{pmatrix}
4810,False,20x + 23y + 26z - 69 = 0,11x + 13y + 15z - 39 = 0
4811,True,100^\circ,100^\circ
4812,False,120^\circ,60^\circ
4813,False,"\left( \frac{4}{3}, -\frac{1}{3} \right)","\left(\frac{4}{3}, -\frac{1}{3}\right)"
4814,False,8,18
4815,True,-\frac{\sqrt{3}}{2},-\frac{\sqrt{3}}{2}
4816,False,251,704
4817,False,\frac{\pi}{3},\frac{\pi}{4}
4818,True,\frac{2}{3},\frac{2}{3}
4819,False,12,65
4820,True,1,1
4821,False,71,153
4822,False,4,9
4823,False,\frac{8}{21},\frac{2}{7}
4824,False,2\cos 15^{\circ},2\sin 15^\circ
4825,False,"\frac{3}{5}, \frac{117}{125}","\frac{4}{5}, \frac{44}{125}"
4826,False,-\frac{7}{9},-\frac{7}{8}
4827,False,\frac{1}{9},\frac{7}{25}
4828,False,\frac{2}{3},\frac{1}{2}
4829,True,8,8
4830,False,"(4,10)","(4,12)"
4831,False,60^\circ,45^\circ
4832,True,\text{(E)},\text{(E)}
4833,False,\frac13,\frac{1}{4}
4834,False,\begin{pmatrix} 16/49 \\ 48/49 \\ 24/49 \end{pmatrix},\begin{pmatrix} 4/9 \\ 8/9 \\ 4/9 \end{pmatrix}
4835,False,"\left( \frac{1}{\sqrt{2}}, \frac{1}{\sqrt{2}} \right)","\left(\frac{\sqrt{3}}{2}, \frac{1}{2}\right)"
4836,False,\frac{6}{7},\frac{21}{22}
4837,False,"\left( 8 \sqrt{2}, \frac{\pi}{4}, \frac{\pi}{6} \right)","\left(6\sqrt{2}, \frac{\pi}{4}, \frac{\pi}{6}\right)"
4838,False,\frac{\pi}{2},\frac{\pi}{4}
4839,False,"(2,-1)","(4,-2)"
4840,False,\begin{pmatrix} 0 & 1 & 0 \\ 0 & 0 & 1 \\ 1 & 1 & 1 \end{pmatrix},\begin{pmatrix} 0 & 0 & 1 \\ 1 & 0 & 0 \\ 1 & 1 & 1 \end{pmatrix}
4841,False,\frac{1}{9},\frac{5}{36}
4842,False,\begin{pmatrix} 0 \\ 0 \\ 0 \end{pmatrix},\begin{pmatrix} 0 \\ 1 \\ 5 \end{pmatrix}
4843,True,-\frac{3}{2},-\frac{3}{2}
4844,False,-13,-\frac{21}{2}
4845,False,\frac{1}{8},\frac{7}{8}
4846,False,30^\circ,60^\circ
4847,False,7,5
4848,True,1,1
4849,False,-128 - 128 \sqrt{3} i,-527 - 336i
4850,False,5x - 7y + 11z + 4 = 0,2x - 3y + 5z + 2 = 0
4851,False,900,1080
4852,False,2,4
4853,False,2 \sqrt{3} + 3,\sqrt{2}+1
4854,False,\frac{2 \pi}{3},\frac{5\pi}{6}
4855,False,\begin{pmatrix} 7 & 1 \\ -1 & -3 \end{pmatrix},\begin{pmatrix} 9 & 1 \\ -2 & -3 \end{pmatrix}
4856,False,"\left( 6, -\frac{3}{8} \right)","\left(9, -\frac{9}{16}\right)"
4857,True,4,4
4858,False,\frac{1}{2},\frac{2}{5}
4859,False,\frac{3}{16},\frac{1}{16}
4860,False,\frac{5\pi}{4},"\frac{\pi}{4}, \frac{5\pi}{4}, \frac{9\pi}{4}"
4861,False,\frac{1}{8},\frac{5}{4}
4862,False,\frac{\sqrt{3}}{2},\sqrt{3}
4863,False,2 \sqrt{2},\sqrt{15}
4864,False,\sec x,\csc x
4865,True,\text{(B)},\text{(B)}
4866,True,"(-\infty, 0]","(-\infty, 0]"
4867,False,"\left( 3, \frac{11 \pi}{8}, \frac{4 \pi}{5} \right)","\left( 5, \frac{10\pi}{7}, \frac{3\pi}{4} \right)"
4868,False,-\sqrt{3},\sqrt{3}
4869,False,\frac{2}{3},\frac{4}{9}
4870,False,\sqrt{2} + \sqrt{6},2 + \sqrt{3}
4871,False,8 \pi,10\pi
4872,False,11x + 6y + 5z + 86 = 0,11x+6y+5z+99=0
4873,False,\frac{3 \pi}{4},2\pi
4874,False,4 \sqrt{3} + 2i,3\sqrt{3} + i
4875,False,-49,-25
4876,False,"\left( \frac{15}{4}, \frac{1}{2}, 0 \right)","\left(\frac{15}{4}, \frac{3}{4}, 0\right)"
4877,False,0,1
4878,False,\frac{12}{13},\frac{24}{25}
4879,False,11,13
4880,False,159,319
4881,False,-\frac{119}{144},-\frac{7}{8}
4882,False,-\frac{9}{5},-\frac{18}{11}
4883,False,\begin{pmatrix} -10 \\ -35 \\ 30 \end{pmatrix},\begin{pmatrix}-10\\-35\\30\end{pmatrix}
4884,False,"(3 \sqrt{3}, -9, -2)","\left(\frac{7\sqrt{3}}{2}, -\frac{21}{2}, -2\right)"
4885,False,\frac{9}{100},\frac{4}{25}
4886,False,\begin{pmatrix} 2 & 7 \\ 13 & -2 \end{pmatrix},\begin{pmatrix} 3 & 7 \\ 13 & -2 \end{pmatrix}
4887,False,\frac{2}{3} \sqrt{3},\frac{4}{3}\sqrt{3}
4888,False,10x - 4y - 5z - 20 = 0,20x - 12y - 15z - 60 = 0
4889,False,4,8
4890,False,\begin{pmatrix} 5/2 \\ 0 \\ 5/2 \end{pmatrix},\begin{pmatrix}10/3\\-1/3\\8/3\end{pmatrix}
4891,False,\begin{pmatrix} 1/50 & 7/50 \\ 7/50 & 49/50 \end{pmatrix},\begin{pmatrix}1/65 & 8/65\\8/65 & 64/65\end{pmatrix}
4892,False,21,28
4893,False,15,6
4894,True,\frac{7}{8},\frac{7}{8}
4895,False,\begin{pmatrix} 2/5 \\ -1/5 \end{pmatrix},\begin{pmatrix}6/5\\-3/5\end{pmatrix}
4896,False,3 \pm 2 \sqrt{2},"4 + \sqrt{15}, 4 - \sqrt{15}, -4 + \sqrt{15}, -4 - \sqrt{15}"
4897,True,1,1
4898,False,4 + 6i,3+7i
4899,False,\frac{11}{20},\frac{22}{41}
4900,False,-2 + 7i,-2+8i
4901,False,9 + 11i,10+11i
4902,True,-6,-6
4903,False,"[-2,0]","[-2, 0]"
4904,False,\frac{3}{8},\frac{4}{7}
4905,False,2 \sqrt{2},\frac{\sqrt{55}}{3}
4906,False,2 \pi,\frac{2\pi}{3}
4907,False,906,546
4908,False,45^\circ,60^\circ
4909,False,55^\circ,54^\circ
4910,False,5,\frac{32}{5}
4911,True,4,4
4912,True,\frac{1}{\sqrt{10}},\frac{1}{\sqrt{10}}
4913,False,9,0
4914,False,"\left( 3, \frac{\pi}{2} \right)","\left( 4, \frac{\pi}{2} \right)"
4915,True,6,6
4916,False,\sqrt{109},2\sqrt{26}
4917,False,"(7,21,35)","\left(-\frac{1}{3}, \frac{19}{3}, \frac{17}{3}\right)"
4918,False,"\left( \frac{11}{15}, \frac{11}{60}, \frac{1}{12} \right)","\left( \frac{95}{77}, -\frac{5}{33}, -\frac{19}{231} \right)"
4919,False,\frac{\sqrt{3}}{2},\frac{\sqrt{2}}{2}
4920,False,840^\circ,600^\circ
4921,False,3 \sqrt{3},\frac{27\sqrt{3}}{4}
4922,False,-2 + \sqrt{3},-2 + \sqrt{5}
4923,False,3^{2007},3^{2008}
4924,False,\text{(C)},\text{(E)}
4925,True,4,4
4926,False,\frac{1}{16},\frac{1}{8}
4927,True,\frac{3}{2},\frac{3}{2}
4928,False,4096 \sqrt{2},2^{50}
4929,False,1,-2
4930,False,0,-\tan 1^\circ
4931,False,\frac{9}{2},\sqrt{10}
4932,False,\begin{pmatrix} 11 \\ -13 \\ -1 \end{pmatrix},\begin{pmatrix} 5 \\ 7 \\ 3 \end{pmatrix}
4933,False,"\left( -\frac{2}{7}, -\frac{34}{7} \right)","\left( -\frac{2}{7}, -\frac{36}{7} \right)"
4934,True,0,0
4935,False,\begin{pmatrix} -1 \\ -8 \\ 2 \end{pmatrix},\begin{pmatrix} -3/4 \\ -31/4 \\ 9/4 \end{pmatrix}
4936,False,\frac{11}{16},\frac{13}{27}
4937,False,\begin{pmatrix} 2 \\ -1 \\ -5 \end{pmatrix},\begin{pmatrix} 1 \\ -1 \\ -2 \end{pmatrix}
4938,True,\frac{24}{25},\frac{24}{25}
4939,False,\frac{5 \sqrt{6}}{3},2\sqrt{6}
4940,True,-\frac{\pi}{3},-\frac{\pi}{3}
4941,False,"27,93","27, 89"
4942,False,\frac{6}{23},-5 + 2\sqrt{7}
4943,False,"7, -2, \text{ and } -5","8, -2, -6"
4944,False,-\frac{17}{19},\frac{1}{3}
4945,False,-1,-\frac{\sqrt{3}}{3}
4946,False,6t - 5,8t - 6
4947,False,\begin{pmatrix} -18 \\ -49 \\ 96 \end{pmatrix},\begin{pmatrix} -20 \\ -49 \\ 96 \end{pmatrix}
4948,False,8,\frac{27}{2}
4949,False,\sqrt{3},2
4950,False,6,3
4951,False,\frac{3}{13},\frac{3}{\sqrt{194}}
4952,False,3,\sqrt{77}
4953,False,\frac{4036082}{4036081},\frac{4040101}{4040100}
4954,False,"(-11,-10,-7)","\left(-\frac{66}{7}, -\frac{57}{7}, -\frac{75}{7}\right)"
4955,False,\sqrt{66},\sqrt{94}
4956,False,1,\tan 10^\circ
4957,False,\frac{1}{\sqrt{3}},\frac{1}{\sqrt{2}}
4958,False,90^\circ,60^\circ
4959,False,6,3
4960,False,4,4\sqrt{5}
4961,False,-\frac{31}{8},-\frac{1403}{304}
4962,False,"(4,\pi)","(5,\pi)"
4963,False,-8,-\frac{9}{2}
4964,True,\begin{pmatrix} -1 & 0 \\ 0 & -1 \end{pmatrix},\begin{pmatrix} -1 & 0 \\ 0 & -1 \end{pmatrix}
4965,False,2,3
4966,False,"\frac{3}{4}, -\frac{3}{4}",0
4967,True,180^\circ,180^\circ
4968,False,"-3, -2, \frac{1}{3}, \frac{1}{2}","\frac{1}{4}, -4, \frac{3}{5}, -\frac{5}{3}"
4969,True,90^\circ,90^\circ
4970,False,0,\frac{\pi}{3}
4971,False,\frac{3 \pi}{4},\frac{5\pi}{6}
4972,False,\begin{pmatrix} -4/5 & -3/5 \\ -3/5 & 4/5 \end{pmatrix},\begin{pmatrix} -15/17 & -8/17 \\ -8/17 & 15/17 \end{pmatrix}
4973,False,\begin{pmatrix} 4 & 2 \\ -1 & 1 \end{pmatrix},\begin{pmatrix} 24/7 & 18/7 \\ -6/7 & 6/7 \end{pmatrix}
4974,False,\begin{pmatrix} 0 & 1 \\ 1 & 0 \end{pmatrix},\begin{pmatrix} 2 & 0 \\ 0 & 1 \end{pmatrix}
4975,False,-\frac{1}{14},-\frac{1}{9}
4976,False,\frac{1}{2},\frac{\sqrt{3}}{2}
4977,False,\frac{3}{2},1
4978,False,\frac{7}{4},2
4979,True,-2,-2
4980,False,"(3,-3,1)","(2,-2,1)"
4981,False,\begin{pmatrix} 1 & 0 & 0 \\ 0 & 1 & 0 \\ 0 & 0 & -1 \end{pmatrix},\begin{pmatrix} 1 & 0 & 0 \\ 0 & -1 & 0 \\ 0 & 0 & 1 \end{pmatrix}
4982,False,\frac{49}{8},\frac{98}{25}
4983,False,\frac{2}{5},\frac{\sqrt{30}}{10}
4984,False,120^\circ,60^\circ
4985,False,"\left( \sqrt{2}, \frac{7 \pi}{4}, -6 \right)","\left(\sqrt{2}, \frac{7\pi}{4}, -7\right)"
4986,False,\sqrt{2},\sqrt{3}
4987,False,5,6
4988,False,\begin{pmatrix} -6 \\ 9 \end{pmatrix},\begin{pmatrix} -6 \\ 4 \end{pmatrix}
4989,False,14,34
4990,True,144,144
4991,False,"2 + \sqrt{3}, -2 + \sqrt{3}","1 + \sqrt{2}, 1 - \sqrt{2}"
4992,True,12,12
4993,False,6 - 5i,7 - 4i
4994,False,-12,-16
4995,False,-\frac{4}{3},-\frac{12}{5}
4996,False,\begin{pmatrix} 1 \\ 2 \\ -3 \end{pmatrix},\begin{pmatrix} 2 \\ 1 \\ -3 \end{pmatrix}
4997,False,-\frac{155}{2},-83
4998,False,159,121
4999,False,\begin{pmatrix} 1 \\ -2 \\ -1 \end{pmatrix},\begin{pmatrix} 2 \\ -1 \\ -1 \end{pmatrix}
